Duration: 950 s  
Number of collocations: 3582 
(('feeding_place', 'feeding_place'), 1)
(('atm', 'public_bookcase'), 0.0029717682020802376)
(('atm', 'dormitory'), 0.0029717682020802376)
(('bank', 'office'), 0.0029585798816568047)
(('bank', 'action_house'), 0.0029585798816568047)
(('bank', 'translator'), 0.0029585798816568047)
(('customs', 'bank'), 0.0029585798816568047)
(('bank', 'clothes_dryer'), 0.0029585798816568047)
(('bank', 'dormitory'), 0.0029585798816568047)
(('bank', 'arts_school'), 0.0029585798816568047)
(('water_point', 'dentist'), 0.0029411764705882353)
(('dancing_school', 'dentist'), 0.0029411764705882353)
(('dentist', 'action_house'), 0.0029411764705882353)
(('scooter_rental', 'dentist'), 0.0029411764705882353)
(('dentist', 'outpost'), 0.0029411764705882353)
(('grit_bin', 'dentist'), 0.0029411764705882353)
(('dentist', 'rescue_station'), 0.0029411764705882353)
(('dentist', 'musical_school'), 0.0029411764705882353)
(('dentist', 'parking_space'), 0.0029411764705882353)
(('dentist', 'photo_lab'), 0.0029411764705882353)
(('dentist', 'smoking_area'), 0.0029411764705882353)
(('dentist', 'piano'), 0.0029411764705882353)
(('dentist', 'motorcycle_parking'), 0.0029411764705882353)
(('brothel', 'bench'), 0.0028855402372555306)
(('bench', 'publisher'), 0.0028855402372555306)
(('boat_rental', 'waste_disposal'), 0.002849002849002849)
(('ferry_terminal', 'waste_disposal'), 0.002849002849002849)
(('waste_disposal', 'feeding_place'), 0.002849002849002849)
(('waste_disposal', 'brothel'), 0.002849002849002849)
(('waste_disposal', 'prison'), 0.002849002849002849)
(('waste_disposal', 'photo_booth'), 0.002849002849002849)
(('kick-scooter_rental', 'waste_disposal'), 0.002849002849002849)
(('waste_disposal', 'rescue_station'), 0.002849002849002849)
(('grit_bin', 'parking_entrance'), 0.0027624309392265192)
(('gym', 'parking_entrance'), 0.0027624309392265192)
(('parking_entrance', 'scooter_rental'), 0.0027624309392265192)
(('parking_entrance', 'photo_booth'), 0.0027624309392265192)
(('parking_entrance', 'official'), 0.0027624309392265192)
(('parking_entrance', 'rescue_station'), 0.0027624309392265192)
(('photo_lab', 'parking_entrance'), 0.0027624309392265192)
(('boat_rental', 'place_of_worship'), 0.0027397260273972603)
(('brothel', 'place_of_worship'), 0.0027397260273972603)
(('place_of_worship', 'prison'), 0.0027397260273972603)
(('photo_lab', 'place_of_worship'), 0.0027397260273972603)
(('kids_area', 'place_of_worship'), 0.0027397260273972603)
(('piano', 'place_of_worship'), 0.0027397260273972603)
(('money_transfer', 'place_of_worship'), 0.0027397260273972603)
(('place_of_worship', 'exhibition_center'), 0.0027397260273972603)
(('place_of_worship', 'clothes_dryer'), 0.0027397260273972603)
(('nursing_home', 'place_of_worship'), 0.0027397260273972603)
(('place_of_worship', 'motorcycle_parking'), 0.0027397260273972603)
(('cafe', 'ferry_terminal'), 0.002736726874657909)
(('musical_school', 'cafe'), 0.002736726874657909)
(('bench', 'money_transfer'), 0.0025649246553382495)
(('bench', 'action_house'), 0.0025649246553382495)
(('toilets', 'dressing_room'), 0.002564102564102564)
(('toilets', 'security_booth'), 0.002564102564102564)
(('toilets', 'mortuary'), 0.002564102564102564)
(('compressed_air', 'toilets'), 0.002564102564102564)
(('musical_school', 'toilets'), 0.002564102564102564)
(('customs', 'toilets'), 0.002564102564102564)
(('register_office', 'toilets'), 0.002564102564102564)
(('toilets', 'nursing_home'), 0.002564102564102564)
(('toilets', 'vehicle_inspection'), 0.002564102564102564)
(('events_venue', 'toilets'), 0.002564102564102564)
(('toilets', 'pet'), 0.002564102564102564)
(('arts_school', 'toilets'), 0.002564102564102564)
(('register_office', 'restaurant'), 0.0024691358024691358)
(('restaurant', 'dancing_school'), 0.0024691358024691358)
(('restaurant', 'planetarium'), 0.0024691358024691358)
(('restaurant', 'office'), 0.0024691358024691358)
(('restaurant', 'publisher'), 0.0024691358024691358)
(('restaurant', 'prison'), 0.0024691358024691358)
(('restaurant', 'mortuary'), 0.0024691358024691358)
(('boat_rental', 'parking'), 0.0023594180102241447)
(('parking', 'money_transfer'), 0.0023594180102241447)
(('piano', 'parking'), 0.0023594180102241447)
(('pharmacy', 'study'), 0.002277904328018223)
(('pharmacy', 'grit_bin'), 0.002277904328018223)
(('pharmacy', 'yacht_club'), 0.002277904328018223)
(('pharmacy', 'register_office'), 0.002277904328018223)
(('pharmacy', 'sauna'), 0.002277904328018223)
(('pharmacy', 'mortuary'), 0.002277904328018223)
(('pharmacy', 'public_bookcase'), 0.002277904328018223)
(('pharmacy', 'brothel'), 0.002277904328018223)
(('pharmacy', 'lockers'), 0.002277904328018223)
(('cafe', 'study'), 0.0021893814997263274)
(('cafe', 'gallery'), 0.0021893814997263274)
(('cafe', 'office'), 0.0021893814997263274)
(('cafe', 'publisher'), 0.0021893814997263274)
(('cafe', 'mortuary'), 0.0021893814997263274)
(('cafe', 'ticket_validator'), 0.0021893814997263274)
(('cafe', 'brothel'), 0.0021893814997263274)
(('vending_machine', 'study'), 0.0021390374331550803)
(('gym', 'vending_machine'), 0.0021390374331550803)
(('vending_machine', 'boat_rental'), 0.0021390374331550803)
(('vending_machine', 'office'), 0.0021390374331550803)
(('vending_machine', 'publisher'), 0.0021390374331550803)
(('vending_machine', 'translator'), 0.0021390374331550803)
(('vending_machine', 'compressed_air'), 0.0021390374331550803)
(('vending_machine', 'official'), 0.0021390374331550803)
(('vending_machine', 'dormitory'), 0.0021390374331550803)
(('vending_machine', 'business_incubator'), 0.0021390374331550803)
(('fast_food', 'security_booth'), 0.0021231422505307855)
(('fast_food', 'grit_bin'), 0.0021231422505307855)
(('fast_food', 'car_sharing'), 0.0021231422505307855)
(('fast_food', 'public_bookcase'), 0.0021231422505307855)
(('fast_food', 'events_venue'), 0.0021231422505307855)
(('fast_food', 'pet'), 0.0021231422505307855)
(('water_point', 'school'), 0.002109704641350211)
(('study', 'school'), 0.002109704641350211)
(('scooter_rental', 'school'), 0.002109704641350211)
(('outpost', 'school'), 0.002109704641350211)
(('money_transfer', 'school'), 0.002109704641350211)
(('translator', 'school'), 0.002109704641350211)
(('internet_cafe', 'school'), 0.002109704641350211)
(('rescue_station', 'school'), 0.002109704641350211)
(('kids_area', 'school'), 0.002109704641350211)
(('events_venue', 'school'), 0.002109704641350211)
(('pet', 'school'), 0.002109704641350211)
(('school', 'ferry_terminal'), 0.002109704641350211)
(('school', 'sauna'), 0.002109704641350211)
(('school', 'musical_school'), 0.002109704641350211)
(('sanatorium', 'school'), 0.002109704641350211)
(('clinic', 'motorcycle_parking'), 0.001996007984031936)
(('gym', 'clinic'), 0.001996007984031936)
(('clinic', 'office'), 0.001996007984031936)
(('clinic', 'publisher'), 0.001996007984031936)
(('translator', 'clinic'), 0.001996007984031936)
(('wifi', 'clinic'), 0.001996007984031936)
(('internet_cafe', 'clinic'), 0.001996007984031936)
(('clinic', 'official'), 0.001996007984031936)
(('prison', 'clinic'), 0.001996007984031936)
(('clinic', 'public_bath'), 0.001996007984031936)
(('clinic', 'dormitory'), 0.001996007984031936)
(('water_point', 'kindergarten'), 0.0019880715705765406)
(('dancing_school', 'kindergarten'), 0.0019880715705765406)
(('outpost', 'kindergarten'), 0.0019880715705765406)
(('translator', 'kindergarten'), 0.0019880715705765406)
(('shower', 'kindergarten'), 0.0019880715705765406)
(('self_storage', 'kindergarten'), 0.0019880715705765406)
(('public_bookcase', 'kindergarten'), 0.0019880715705765406)
(('coworking_space', 'kindergarten'), 0.0019880715705765406)
(('kindergarten', 'prison'), 0.0019880715705765406)
(('kindergarten', 'boat_rental'), 0.0019880715705765406)
(('kids_area', 'kindergarten'), 0.0019880715705765406)
(('public_building', 'kindergarten'), 0.0019880715705765406)
(('kindergarten', 'events_venue'), 0.0019880715705765406)
(('kindergarten', 'pet'), 0.0019880715705765406)
(('arts_school', 'kindergarten'), 0.0019880715705765406)
(('kindergarten', 'sauna'), 0.0019880715705765406)
(('kindergarten', 'sanatorium'), 0.0019880715705765406)
(('musical_school', 'kindergarten'), 0.0019880715705765406)
(('bank', 'ferry_terminal'), 0.0019723865877712033)
(('feeding_place', 'bank'), 0.0019723865877712033)
(('bank', 'motorcycle_parking'), 0.0019723865877712033)
(('dancing_school', 'bank'), 0.0019723865877712033)
(('yacht_club', 'bank'), 0.0019723865877712033)
(('bank', 'publisher'), 0.0019723865877712033)
(('bank', 'mortuary'), 0.0019723865877712033)
(('car_sharing', 'bank'), 0.0019723865877712033)
(('bank', 'photo_lab'), 0.0019723865877712033)
(('gym', 'parking'), 0.001966181675186787)
(('parking', 'water_point'), 0.001966181675186787)
(('parking', 'register_office'), 0.001966181675186787)
(('scooter_rental', 'parking'), 0.001966181675186787)
(('parking', 'mortuary'), 0.001966181675186787)
(('parking', 'culture_center'), 0.001966181675186787)
(('bench', 'rescue_station'), 0.0019236934915036871)
(('bench', 'register_office'), 0.0019236934915036871)
(('bench', 'waste_transfer_station'), 0.0019236934915036871)
(('waste_disposal', 'gym'), 0.001899335232668566)
(('water_point', 'waste_disposal'), 0.001899335232668566)
(('vehicle_inspection', 'waste_disposal'), 0.001899335232668566)
(('waste_disposal', 'gallery'), 0.001899335232668566)
(('waste_disposal', 'public_building'), 0.001899335232668566)
(('waste_disposal', 'dormitory'), 0.001899335232668566)
(('waste_disposal', 'business_incubator'), 0.001899335232668566)
(('restaurant', 'security_booth'), 0.001851851851851852)
(('restaurant', 'outpost'), 0.001851851851851852)
(('restaurant', 'translator'), 0.001851851851851852)
(('compressed_air', 'restaurant'), 0.001851851851851852)
(('restaurant', 'parking_space'), 0.001851851851851852)
(('restaurant', 'motorcycle_parking'), 0.001851851851851852)
(('restaurant', 'sauna'), 0.001851851851851852)
(('piano', 'restaurant'), 0.001851851851851852)
(('ferry_terminal', 'waste_basket'), 0.0016488046166529267)
(('car_rental', 'waste_basket'), 0.0016488046166529267)
(('waste_basket', 'mortuary'), 0.0016488046166529267)
(('waste_basket', 'official'), 0.0016488046166529267)
(('waste_basket', 'parking_space'), 0.0016488046166529267)
(('waste_basket', 'culture_center'), 0.0016488046166529267)
(('waste_basket', 'arts_school'), 0.0016488046166529267)
(('grit_bin', 'cafe'), 0.0016420361247947454)
(('dancing_school', 'cafe'), 0.0016420361247947454)
(('cafe', 'sauna'), 0.0016420361247947454)
(('piano', 'cafe'), 0.0016420361247947454)
(('cafe', 'pet'), 0.0016420361247947454)
(('bench', 'scooter_rental'), 0.0016030779095864058)
(('bench', 'official'), 0.0016030779095864058)
(('parking', 'grit_bin'), 0.0015729453401494297)
(('musical_school', 'parking'), 0.0015729453401494297)
(('customs', 'parking'), 0.0015729453401494297)
(('parking', 'prison'), 0.0015729453401494297)
(('parking', 'dormitory'), 0.0015729453401494297)
(('bicycle_parking', 'water_point'), 0.0014970059880239522)
(('bicycle_parking', 'ferry_terminal'), 0.0014970059880239522)
(('planetarium', 'bicycle_parking'), 0.0014970059880239522)
(('bicycle_parking', 'money_transfer'), 0.0014970059880239522)
(('compressed_air', 'bicycle_parking'), 0.0014970059880239522)
(('bicycle_parking', 'mortuary'), 0.0014970059880239522)
(('bicycle_parking', 'official'), 0.0014970059880239522)
(('bicycle_parking', 'kids_area'), 0.0014970059880239522)
(('piano', 'bicycle_parking'), 0.0014970059880239522)
(('bicycle_parking', 'dormitory'), 0.0014970059880239522)
(('bicycle_parking', 'animal_shelter'), 0.0014970059880239522)
(('feeding_place', 'atm'), 0.0014858841010401188)
(('atm', 'study'), 0.0014858841010401188)
(('atm', 'shower'), 0.0014858841010401188)
(('atm', 'office'), 0.0014858841010401188)
(('yacht_club', 'atm'), 0.0014858841010401188)
(('scooter_rental', 'atm'), 0.0014858841010401188)
(('compressed_air', 'atm'), 0.0014858841010401188)
(('musical_school', 'atm'), 0.0014858841010401188)
(('customs', 'atm'), 0.0014858841010401188)
(('atm', 'sanatorium'), 0.0014858841010401188)
(('wifi', 'bench'), 0.0012824623276691247)
(('bench', 'customs'), 0.0012824623276691247)
(('bench', 'kids_area'), 0.0012824623276691247)
(('bench', 'prison'), 0.0012824623276691247)
(('restaurant', 'car_sharing'), 0.0012345679012345679)
(('restaurant', 'culture_center'), 0.0012345679012345679)
(('parking', 'action_house'), 0.0011797090051120724)
(('outpost', 'parking'), 0.0011797090051120724)
(('official', 'parking'), 0.0011797090051120724)
(('parking', 'photo_lab'), 0.0011797090051120724)
(('parking', 'research_institute'), 0.0011797090051120724)
(('parking', 'gallery'), 0.0011797090051120724)
(('parking', 'publisher'), 0.0011797090051120724)
(('parking', 'lockers'), 0.0011797090051120724)
(('gym', 'pharmacy'), 0.0011389521640091116)
(('pharmacy', 'research_institute'), 0.0011389521640091116)
(('pharmacy', 'motorcycle_parking'), 0.0011389521640091116)
(('dancing_school', 'pharmacy'), 0.0011389521640091116)
(('pharmacy', 'scooter_rental'), 0.0011389521640091116)
(('pharmacy', 'official'), 0.0011389521640091116)
(('pharmacy', 'club'), 0.0011389521640091116)
(('pharmacy', 'pet'), 0.0011389521640091116)
(('cafe', 'dressing_room'), 0.0010946907498631637)
(('cafe', 'money_transfer'), 0.0010946907498631637)
(('cafe', 'prison'), 0.0010946907498631637)
(('compressed_air', 'cafe'), 0.0010946907498631637)
(('cafe', 'parking_space'), 0.0010946907498631637)
(('cafe', 'culture_center'), 0.0010946907498631637)
(('cafe', 'arts_school'), 0.0010946907498631637)
(('vending_machine', 'water_point'), 0.0010695187165775401)
(('vending_machine', 'research_institute'), 0.0010695187165775401)
(('vending_machine', 'dancing_school'), 0.0010695187165775401)
(('scooter_rental', 'vending_machine'), 0.0010695187165775401)
(('customs', 'vending_machine'), 0.0010695187165775401)
(('vending_machine', 'kids_area'), 0.0010695187165775401)
(('vending_machine', 'club'), 0.0010695187165775401)
(('vending_machine', 'waste_transfer_station'), 0.0010695187165775401)
(('piano', 'vending_machine'), 0.0010695187165775401)
(('vending_machine', 'exhibition_center'), 0.0010695187165775401)
(('water_point', 'fast_food'), 0.0010615711252653928)
(('fast_food', 'research_institute'), 0.0010615711252653928)
(('fast_food', 'gallery'), 0.0010615711252653928)
(('yacht_club', 'fast_food'), 0.0010615711252653928)
(('fast_food', 'action_house'), 0.0010615711252653928)
(('scooter_rental', 'fast_food'), 0.0010615711252653928)
(('fast_food', 'mortuary'), 0.0010615711252653928)
(('fast_food', 'register_office'), 0.0010615711252653928)
(('business_incubator', 'fast_food'), 0.0010615711252653928)
(('bank', 'water_point'), 0.0009861932938856016)
(('bank', 'exhibition_center'), 0.0009861932938856016)
(('bank', 'scooter_rental'), 0.0009861932938856016)
(('ticket_validator', 'bank'), 0.0009861932938856016)
(('bank', 'parking_space'), 0.0009861932938856016)
(('bank', 'kids_area'), 0.0009861932938856016)
(('bank', 'grit_bin'), 0.0009861932938856016)
(('bank', 'nursing_home'), 0.0009861932938856016)
(('bank', 'lockers'), 0.0009861932938856016)
(('bank', 'piano'), 0.0009861932938856016)
(('gym', 'bench'), 0.0009618467457518436)
(('bench', 'planetarium'), 0.0009618467457518436)
(('bench', 'parking_space'), 0.0009618467457518436)
(('bench', 'public_bookcase'), 0.0009618467457518436)
(('waste_disposal', 'dressing_room'), 0.000949667616334283)
(('yacht_club', 'waste_disposal'), 0.000949667616334283)
(('waste_disposal', 'action_house'), 0.000949667616334283)
(('waste_disposal', 'scooter_rental'), 0.000949667616334283)
(('waste_disposal', 'ticket_validator'), 0.000949667616334283)
(('waste_disposal', 'compressed_air'), 0.000949667616334283)
(('waste_disposal', 'car_sharing'), 0.000949667616334283)
(('waste_disposal', 'mortuary'), 0.000949667616334283)
(('waste_disposal', 'musical_school'), 0.000949667616334283)
(('waste_disposal', 'parking_space'), 0.000949667616334283)
(('waste_disposal', 'public_bookcase'), 0.000949667616334283)
(('waste_disposal', 'sanatorium'), 0.000949667616334283)
(('waste_disposal', 'club'), 0.000949667616334283)
